state_code,household_size,household_weight,household_agi,employment_income,fed_income_tax,ca_income_tax,filing_status,is_married_couple,size_bucket,consumption_allowance,rebate_after_phaseout,excess_over_threshold,allowance_no_phaseout,allowance_phaseout
CA,2,0.00026390958,28429.7421875,55117.89453125,0.0,2.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.0009324031,155653.81640625,123773.4345703125,12605.923645019531,2249.047393798828,mfj,1,3,34300.0,15210.74097265625,55653.81640625,34300.0,15210.74097265625
CA,2,0.00018498294,18582.982421875,50806.9921875,3660.61962890625,1180.2152099609375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,8,0.004916433,238127.80615234378,175411.12255859375,29430.296875000004,7286.724395751952,mfj,1,7,54860.0,0.0,138127.80615234378,54860.0,0.0
CA,3,0.00067794364,81300.6650390625,86300.6650390625,2145.93994140625,154.10020446777344,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,0.0023876664,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,5,0.0038789706,174855.1875,101862.53686523438,17476.609375,4167.34375,mfj,1,5,44580.0,11209.5574125,74855.1875,44580.0,11209.5574125
CA,4,1.611472,198388.8798828125,102547.7392578125,18241.441925048828,4134.524612426758,mfj,1,4,39440.0,635.4257742187514,98388.8798828125,39440.0,635.4257742187514
CA,2,0.04710715,71511.1640625,74311.1640625,4613.339599609375,903.52490234375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,7.906886e-05,72410.455078125,74192.455078125,-748.07958984375,603.74267578125,single,0,3,24860.0,13717.52173515625,22410.455078125,24860.0,13717.52173515625
CA,2,304.132,469740.21875,21624.419921875,95527.1328125,30391.23828125,mfj,1,2,29160.0,0.0,369740.21875,29160.0,0.0
CA,4,0.07240908,249334.96875,252672.18359375,34859.9296875,14044.876953125,mfj,1,4,39440.0,0.0,149334.96875,39440.0,0.0
CA,2,0.00028716764,20282.796875,0.0,0.0,2.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.0030215967,52507.0732421875,54107.0732421875,1488.5726318359375,-231.26519775390625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.00059636065,44390.3046875,44990.3046875,3342.836669921875,791.47216796875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.0006940038,35949.15625,39767.15625,2329.898681640625,409.176025390625,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,7,0.0058090133,188812.27929687497,207026.626953125,7703.222015380859,3794.133117675781,single,0,7,45420.0,0.0,138812.27929687497,45420.0,0.0
CA,4,0.0005283906,176985.9990234375,85113.5849609375,18880.0595703125,4498.178924560547,mfj,1,4,39440.0,9076.72198515625,76985.9990234375,39440.0,9076.72198515625
CA,1,2.7359494e-05,55590.03515625,63390.03515625,4686.80419921875,1371.0869140625,single,0,1,14580.0,12949.9457484375,5590.03515625,14580.0,12949.9457484375
CA,3,0.005067282,261672.37890625,93235.93418884277,37169.98712158203,9529.462921142578,mfj,1,3,34300.0,0.0,161672.37890625,34300.0,0.0
CA,3,0.002904333,82984.388671875,92829.603515625,3183.0027465820312,192.39605712890625,single,0,3,24860.0,8460.161952343751,32984.388671875,24860.0,8460.161952343751
CA,2,0.006709563,26026.97265625,35374.96484375,859.1173706054688,2.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.002779617,11989.5009765625,11989.5009765625,-505.0481872558594,-187.06629943847656,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.04622358,132121.921875,132121.921875,21247.76171875,8023.33056640625,single,0,1,14580.0,0.0,82121.921875,14580.0,0.0
CA,5,19258.139,506081.2971191406,298519.2971191406,76975.755859375,26998.13540649414,mfj,1,5,44580.0,0.0,406081.2971191406,44580.0,0.0
CA,3,0.000118864584,70523.12939453125,78370.9765625,4454.9058837890625,542.4127864837646,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,0.00025333132,45019.9140625,49619.9140625,3418.3896484375,816.6565551757812,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.0015423688,32380.310546875,32427.605712890625,-3767.540771484375,3.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,0.001832285,205649.724609375,213674.267578125,17850.76806640625,6996.196502685547,mfj,1,4,39440.0,0.0,105649.724609375,39440.0,0.0
CA,2,0.0003141455,4047.9404296875,4047.9404296875,-1608.4908447265625,-1169.854736328125,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,2,0.0022945532,139318.4140625,23741.5859375,18043.30078125,4498.10986328125,mfj,1,2,29160.0,17694.750459374998,39318.4140625,29160.0,17694.750459374998
CA,2,3.662397e-05,127961.5546875,136870.2421875,10857.89208984375,3055.1976318359375,mfj,1,2,29160.0,21006.410653125,27961.5546875,29160.0,21006.410653125
CA,2,0.0012404143,10656.5009765625,9877.8232421875,0.0,-206.96237182617188,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.00013949907,44652.21484375,46652.21484375,3374.265869140625,741.9486083984375,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.00072413863,27212.81982421875,6873.18896484375,-217.94775390625,-444.9291076660156,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,6.6715725e-06,47419.43115234375,47459.43115234375,-4194.2490234375,-482.65802001953125,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,0.0011566138,194134.609375,195129.671875,22783.455078125,7102.3154296875,mfj,1,2,29160.0,1710.34790625,94134.609375,29160.0,1710.34790625
CA,4,0.0020733627,73403.359375,81067.650390625,834.58544921875,7.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,9.890517e-05,25594.18359375,26994.18359375,228.10214233398438,-346.7237854003906,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,1.9707148e-05,51522.984375,51542.984375,431.80078125,-2311.1613159179688,single,0,3,24860.0,24102.772168749998,1522.984375,24860.0,24102.772168749998
CA,3,0.1194044,26353.16015625,26353.16015625,-9594.8564453125,-1399.20263671875,single,0,3,24860.0,24860.0,0.0,24860.0,24860.0
CA,3,0.00063072407,36769.630859375,29371.922119140625,1206.869140625,-63.90156555175781,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,0.0006870939,46677.0712890625,39137.7421875,-3572.853759765625,-341.99981689453125,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,0.0008345792,93084.0,85701.9013671875,2313.62744140625,373.5372314453125,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,0.015736056,807.2139282226562,807.2139282226562,0.0,-52.48908615112305,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,0.0018493986,110336.53125,56386.7890625,8925.439453125,1009.88525390625,mfj,1,2,29160.0,26145.8674875,10336.53125,29160.0,26145.8674875
CA,4,0.00156906,146928.796875,147446.30078125,9777.98828125,2921.9761962890625,mfj,1,4,39440.0,20931.282512499998,46928.796875,39440.0,20931.282512499998
CA,1,0.048542716,18178.42578125,0.0,162.8425750732422,1.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.017217321,57365.609375,54406.22265625,2557.81591796875,356.2076416015625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,5,0.00041274403,28294.265625,0.0,0.0,2.0,single,0,5,35140.0,35140.0,0.0,35140.0,35140.0
CA,2,0.00010616747,131659.3359375,146248.171875,14525.349365234375,4869.0667724609375,mfj,1,2,29160.0,19928.137640625002,31659.3359375,29160.0,19928.137640625002
CA,2,0.0004957409,188051.109375,170342.45703125,21754.091796875,6928.68896484375,mfj,1,2,29160.0,3484.2965062499993,88051.109375,29160.0,3484.2965062499993
CA,2,173316.6,54923.85546875,0.0,4372.86279296875,1247.59130859375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.00081378786,78076.28125,39364.80029296875,4312.14697265625,256.82427978515625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,9.350515e-05,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.0007058194,36583.078125,36443.3359375,2404.33447265625,418.18310546875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,0.021583468,132699.400390625,32913.2919921875,9682.199401855469,1415.3785781860352,mfj,1,3,34300.0,23084.105666015625,32699.400390625,34300.0,23084.105666015625
CA,2,0.011089837,89720.3681640625,105768.7666015625,7897.462188720703,2150.5448303222656,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,1.6018697,231466.703125,170235.45703125,32103.5,9693.0771484375,mfj,1,3,34300.0,0.0,131466.703125,34300.0,0.0
CA,1,0.0014669172,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,2.618575e-05,26946.69921875,26946.69921875,1249.6038818359375,66.43325805664062,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,0.0011054974,70290.2421875,76199.56030273438,2461.01123046875,349.3109130859375,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,0.002785131,69949.8203125,45718.1513671875,2425.978515625,4.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,6,1.8085715,258947.28125000003,121990.705078125,36563.25390625,10495.74609375,single,0,6,40280.0,0.0,208947.28125000003,40280.0,0.0
CA,3,0.006412929,106489.984375,43562.14453125,8105.271484375,578.0430908203125,mfj,1,3,34300.0,32073.935359375,6489.984375,34300.0,32073.935359375
CA,2,0.0007826866,66475.552734375,74275.552734375,4097.30126953125,1239.0941772460938,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,6,0.1915912,396373.99560546875,157180.54846191406,37730.3828125,18502.759979248047,mfj,1,6,49720.0,0.0,296373.99560546875,49720.0,0.0
CA,2,0.00081235886,59857.57421875,14351.4609375,2842.908935546875,-161.81210327148438,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,5,0.056821592,115249.34765625,77118.876953125,4146.153137207031,955.5138893127441,single,0,5,35140.0,0.0,65249.34765625,35140.0,0.0
CA,2,0.0002205451,52691.46875,60681.489990234375,2354.976318359375,324.109375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,4.2968783,205357.8759765625,229343.7197265625,23049.215118408203,8210.850601196289,mfj,1,4,39440.0,0.0,105357.8759765625,39440.0,0.0
CA,5,0.044214938,269773.455078125,221725.552734375,21140.71630859375,6390.907272338867,mfj,1,5,44580.0,0.0,169773.455078125,44580.0,0.0
CA,1,0.005595663,35628.953125,0.0,2057.474365234375,2.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.0023767618,32303.2890625,54166.429931640625,3867.40869140625,1025.8642578125,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,223352.56,544948.953125,76964.56143188477,103050.19580078125,32901.485107421875,mfj,1,3,34300.0,0.0,444948.953125,34300.0,0.0
CA,2,0.0001841891,92362.8515625,98062.431640625,7112.31640625,1057.48095703125,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,7,8.065663e-05,682754.9375,75491.08203125,124498.9765625,55611.94140625001,single,0,7,45420.0,0.0,632754.9375,45420.0,0.0
CA,2,0.0010487179,190344.390625,117122.61499023438,24943.955078125,6255.58349609375,mfj,1,2,29160.0,2815.5756937499987,90344.390625,29160.0,2815.5756937499987
CA,2,0.0005773176,110813.640625,2548.28271484375,8957.63671875,51.9677734375,mfj,1,2,29160.0,26006.74239375,10813.640625,29160.0,26006.74239375
CA,5,0.0017117304,273937.5625,170065.1640625,34792.44140625,15874.130859375,mfj,1,5,44580.0,0.0,173937.5625,44580.0,0.0
CA,6,0.011403249,57752.9140625,60552.9140625,-7784.28466796875,-204.08668518066403,single,0,6,40280.0,34034.25243125,7752.9140625,40280.0,34034.25243125
CA,1,0.00026594693,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,2.533693,81221.67578125,82489.96533203125,3874.6334228515625,-9.271347045898438,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,0.00031295733,9045.5439453125,9045.5439453125,0.0,-215.80404663085938,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,0.0023945565,80527.6171875,87131.6171875,4704.31396484375,1014.70703125,single,0,3,24860.0,9681.668734375,30527.6171875,24860.0,9681.668734375
CA,5,0.0027890748,87811.4921875,49238.8720703125,569.37890625,5.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,0.0013445939,26261.1640625,0.0,1005.3767700195312,2.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.028211365,102055.8203125,87619.19921875,1569.4984130859375,1248.4208984375,mfj,1,3,34300.0,33594.8536328125,2055.8203125,34300.0,33594.8536328125
CA,4,0.0074428148,1923606.9580078125,1340830.1845703125,573873.5208129883,202550.15020751953,mfj,1,4,39440.0,0.0,1823606.9580078125,39440.0,0.0
CA,3,0.030574292,402480.40625,324154.09375,69524.421875,25635.634765625,mfj,1,3,34300.0,0.0,302480.40625,34300.0,0.0
CA,4,0.01683276,164587.296875,101663.21594238281,15725.431640625,2730.031982421875,mfj,1,4,39440.0,13966.7701125,64587.296875,39440.0,13966.7701125
CA,5,6.0490696e-05,134584.78125,113979.1015625,5043.5302734375,10.0,mfj,1,5,44580.0,29162.104518750002,34584.78125,44580.0,29162.104518750002
CA,2,0.00018601042,82778.0703125,88893.03381347656,5965.36865234375,1222.8427734375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,280.66415,64230.3046875,62606.560546875,1318.9910154342651,-469.53770446777344,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,0.008612421,45583.84375,45583.84375,-48.296630859375,4.0,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,1,0.0041847024,39860.89453125,41666.484375,2799.307373046875,609.2957763671875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.12962772,22511.328125,25878.328125,-5408.29931640625,-187.40798950195312,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,4,0.007959763,0.0,0.0,0.0,-1154.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,5,243177.25,113370.572265625,62101.89404296875,2787.7605590820312,47.117897033691406,mfj,1,5,44580.0,38619.39888398437,13370.572265625,44580.0,38619.39888398437
CA,1,0.00054387964,60644.984375,61490.70703125,5190.88427734375,1675.3837890625,single,0,1,14580.0,11475.92255625,10644.984375,14580.0,11475.92255625
CA,1,0.001943034,27491.453125,23622.87890625,1094.145263671875,-76.45750427246094,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.002555184,114960.3291015625,60570.36328125,6979.2257080078125,1110.8603591918945,mfj,1,4,39440.0,33539.64620234375,14960.3291015625,39440.0,33539.64620234375
CA,1,1.243466e-05,42546.4296875,45346.4296875,3121.571533203125,657.7171630859375,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.00015496337,7905.9482421875,7905.9482421875,0.0,-226.54122924804688,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,5,0.00034305424,40083.20703125,47266.9794921875,-2911.67919921875,4.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,5,0.0036816706,73827.2734375,69338.013671875,-3381.82568359375,7.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,0.483476,361204.5625,100774.81640625,50539.578125,21556.583984375,mfj,1,2,29160.0,0.0,261204.5625,29160.0,0.0
CA,3,6.742543,363087.8544921875,299599.2314453125,62855.7734375,21304.92823791504,mfj,1,3,34300.0,0.0,263087.8544921875,34300.0,0.0
CA,4,0.007328756,128296.32568359375,136910.92333984375,9953.2041015625,2727.3941192626953,mfj,1,4,39440.0,28279.929150390624,28296.32568359375,39440.0,28279.929150390624
CA,2,0.00044722078,13031.1494140625,0.0,0.0,1.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.13938178,205405.046875,198349.46166992188,20572.486328125,10568.8544921875,mfj,1,2,29160.0,0.0,105405.046875,29160.0,0.0
CA,2,0.00031723618,43896.765625,44396.765625,1469.676513671875,-96.54269409179688,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.00028138803,30511.71875,0.0,0.0,2.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,0.0006635322,50799.7578125,53920.015625,-3686.652587890625,5.0,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,4,0.33775273,29270.990234375,33024.135009765625,-10225.8544921875,-434.7298889160156,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,0.21446377,57089.404296875,35659.86181640625,2838.7940673828125,-22.087295532226562,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.000768203,102199.78125,103988.1484375,14324.9521484375,5392.7216796875,single,0,1,14580.0,0.0,52199.78125,14580.0,0.0
CA,4,0.007830248,88057.6357421875,52660.2119140625,-755.376220703125,364.182861328125,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,1,0.00040298168,75006.5703125,0.0,7913.4453125,1032.3868408203125,single,0,1,14580.0,7288.084096875001,25006.5703125,14580.0,7288.084096875001
CA,4,0.06808045,71160.98828125,57644.5712890625,3619.9580993652344,622.5865173339844,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,0.000115776944,2061.255126953125,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.00073820516,88599.724609375,88959.724609375,4986.387451171875,1007.2467803955078,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,0.0077380207,17903.294921875,17903.295166015625,-5913.0,-1591.1920166015625,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,0.0055809654,19468.099609375,19468.099609375,486.8099670410156,-116.603515625,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,5,0.005735702,73408.1875,73688.7822265625,-1159.017578125,7.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,1,0.0005955888,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.0004668392,179251.34765625,93484.1640625,16144.6669921875,3936.6861572265625,single,0,4,30000.0,0.0,129251.34765625,30000.0,0.0
CA,1,0.025862513,37223.9140625,17450.06640625,514.0925903320312,294.81658935546875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.051888403,324741.0625,284490.234375,52757.125,19529.2578125,mfj,1,4,39440.0,0.0,224741.0625,39440.0,0.0
CA,3,0.0013521808,348454.125,173449.62109375,56302.75,23058.845703125,mfj,1,3,34300.0,0.0,248454.125,34300.0,0.0
CA,2,0.00058651774,147699.21875,119014.09765625,11280.072265625,1713.700927734375,mfj,1,2,29160.0,15250.907812499998,47699.21875,29160.0,15250.907812499998
CA,3,0.05047973,222561.765625,103527.009765625,26860.2109375,7488.6171875,mfj,1,3,34300.0,0.0,122561.765625,34300.0,0.0
CA,2,0.00088039046,62753.083984375,69444.140625,3695.1929626464844,667.9338684082031,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.00086071977,38783.84375,45583.84375,-4449.8134765625,3.0,single,0,3,24860.0,24860.0,0.0,24860.0,24860.0
CA,4,0.0022175808,74408.6533203125,60361.7724609375,3467.3463439941406,-268.3558654785156,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,1,0.0016819297,1391.7825927734375,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.00027311192,24180.8056640625,24180.8056640625,522.4224853515625,-396.5348129272461,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,2.2099151e-05,93986.453125,89673.833984375,6813.76171875,302.73907470703125,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.0018462876,82051.8671875,65526.77734375,9139.6708984375,3003.07958984375,single,0,1,14580.0,5233.675528125,32051.8671875,14580.0,5233.675528125
CA,4,0.0008328978,122861.0107421875,104162.40625,7532.4368896484375,2117.651885986328,mfj,1,4,39440.0,30423.617363281253,22861.0107421875,39440.0,30423.617363281253
CA,2,0.0007205642,97977.17797851562,120725.9609375,12045.0625,4048.15283203125,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.00048353238,139269.80078125,148852.38671875,10730.2197265625,2617.6185302734375,mfj,1,3,34300.0,20830.458332031252,39269.80078125,34300.0,20830.458332031252
CA,5,0.00022491395,329920.4375,339747.37109375,51164.63671875,21085.578125,mfj,1,5,44580.0,0.0,229920.4375,44580.0,0.0
CA,1,0.09518562,23197.037109375,25997.037109375,859.7037353515625,42.49238586425781,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.011472167,70782.4560546875,74726.6396484375,587.60546875,-220.653076171875,single,0,4,30000.0,17530.526367187496,20782.4560546875,30000.0,17530.526367187496
CA,4,0.058812436,105769.8359375,61466.77392578125,6308.541809082031,755.5236358642578,mfj,1,4,39440.0,37164.37670625,5769.8359375,39440.0,37164.37670625
CA,5,0.00040992402,129845.1953125,140928.44921875,6097.5654296875,2114.935546875,mfj,1,5,44580.0,31275.0119296875,29845.1953125,44580.0,31275.0119296875
CA,1,0.0011556384,145900.453125,28964.734375,22060.390625,8438.505859375,single,0,1,14580.0,0.0,95900.453125,14580.0,0.0
CA,3,0.00026094707,101464.671875,86722.33984375,6001.3896484375,1192.3377685546875,mfj,1,3,34300.0,33797.617546875,1464.671875,34300.0,33797.617546875
CA,1,0.10669502,4593.9970703125,4593.9970703125,-351.4407653808594,-298.72467041015625,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.00048827418,113287.828125,113128.65625,16410.916015625,5661.064453125,single,0,1,14580.0,0.0,63287.828125,14580.0,0.0
CA,5,0.00077706797,285908.98046875,241090.234375,27400.972778320312,6005.042831420898,mfj,1,5,44580.0,0.0,185908.98046875,44580.0,0.0
CA,4,0.94164884,143462.59912109375,114916.12353515625,10357.6337890625,1587.150863647461,mfj,1,4,39440.0,22298.350906640626,43462.59912109375,39440.0,22298.350906640626
CA,4,0.020339033,145894.2109375,155863.51171875,7024.95166015625,2814.789794921875,single,0,4,30000.0,0.0,95894.2109375,30000.0,0.0
CA,1,0.00017026055,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.0035792114,159812.9375,125588.123046875,16299.900390625,6633.88720703125,mfj,1,2,29160.0,11718.547425,59812.9375,29160.0,11718.547425
CA,2,0.35792273,70106.01171875,50332.1640625,2435.9442749023438,473.3346252441406,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,114319.87,152466.328125,99332.6328125,14035.865234375,3955.99609375,mfj,1,2,29160.0,13860.81871875,52466.328125,29160.0,13860.81871875
CA,3,0.00040867596,174274.6123046875,166665.93359375,16552.39697265625,6847.7423095703125,mfj,1,3,34300.0,8823.807979492187,74274.6123046875,34300.0,8823.807979492187
CA,2,5.5559125e-05,79869.001953125,85351.001953125,5787.113586425781,1706.9339981079102,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.0010012402,204511.77734375,162906.66015625,21269.242919921875,5938.931884765625,mfj,1,3,34300.0,0.0,104511.77734375,34300.0,0.0
CA,2,0.011599203,159509.359375,105043.421875,18342.06640625,5888.65771484375,mfj,1,2,29160.0,11807.070806249998,59509.359375,29160.0,11807.070806249998
CA,2,0.0004997086,30218.149169921875,19824.224609375,977.0427856445312,-102.19957733154297,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.0007834769,1581.6224365234375,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.0009218855,111348.0390625,111348.0390625,9393.7646484375,2883.202392578125,mfj,1,2,29160.0,25850.911809375,11348.0390625,29160.0,25850.911809375
CA,2,0.00055181375,82522.890625,94219.15234375,5878.0703125,1212.6356201171875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,6.311044e-05,139956.5625,0.0,13790.443359375,3296.916259765625,mfj,1,2,29160.0,17508.666375,39956.5625,29160.0,17508.666375
CA,3,0.0004184755,73621.140625,45517.7734375,2866.537109375,514.565673828125,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,0.00020383058,143685.890625,129660.03515625,13292.8955078125,3143.919921875,mfj,1,3,34300.0,19315.739515625,43685.890625,34300.0,19315.739515625
CA,1,2.1242902e-05,25423.646484375,27184.115234375,881.91357421875,-42.903804779052734,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,7,0.0061681294,169375.12499999997,162188.0,15418.480468750002,3918.6235351562495,single,0,7,45420.0,0.0,119375.12499999997,45420.0,0.0
CA,3,0.0011347145,87306.9169921875,84251.9208984375,5106.930969238281,913.1737823486328,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,0.0009555926,140831.8125,0.0,13982.9990234375,2563.54931640625,mfj,1,2,29160.0,17253.443475,40831.8125,29160.0,17253.443475
CA,1,0.010686161,83294.1875,78228.5234375,8033.87353515625,2593.541259765625,single,0,1,14580.0,4871.414925,33294.1875,14580.0,4871.414925
CA,2,0.06511615,68819.974609375,76804.03125,4423.219818115234,947.3291931152344,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.017416961,39300.3046875,33024.135009765625,-3659.252685546875,3.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,0.13697442,140681.859375,162120.4375,12458.482421875,3723.291015625,mfj,1,3,34300.0,20346.122234375,40681.859375,34300.0,20346.122234375
CA,2,0.0018386176,26744.896484375,26744.896484375,427.4560546875,-349.07254791259766,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.000461523,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,7,0.002568416,243022.328125,222746.34375,15712.91259765625,5042.6363525390625,mfj,1,7,54860.0,0.0,143022.328125,54860.0,0.0
CA,3,0.00012833437,180224.12890625,188508.1953125,19103.89111328125,5959.769958496094,mfj,1,3,34300.0,6783.123785156249,80224.12890625,34300.0,6783.123785156249
CA,3,0.0035270192,74629.4375,79827.826171875,4244.39013671875,434.8974609375,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,2746.1646,250127.28125,195129.671875,37152.87109375,14742.6328125,mfj,1,2,29160.0,0.0,150127.28125,29160.0,0.0
CA,1,0.00068588275,115914.0,23741.5859375,17357.859375,3547.330322265625,single,0,1,14580.0,0.0,65914.0,14580.0,0.0
CA,3,0.0021910963,122663.375,96069.390625,6215.9208984375,309.4378662109375,mfj,1,3,34300.0,26526.462375000003,22663.375,34300.0,26526.462375000003
CA,3,0.019393764,63874.2265625,74622.0732421875,1463.20361328125,123.6890869140625,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,0.011144066,53883.55078125,25831.798828125,2061.5986328125,-53.645225524902344,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.0005233482,212777.03125,14262.728515625,26750.45703125,8023.837890625,mfj,1,2,29160.0,0.0,112777.03125,29160.0,0.0
