household_agi,household_size,filing_status,household_weight,rebate_ptv,rebate_ptv_base
159509.359375,2,mfj,0.011599203,0.0,2115.0
30218.149169921875,2,mfj,0.0004997086,2115.0,2115.0
1581.6224365234375,1,single,0.0007834769,1565.0,1565.0
111348.0390625,2,mfj,0.0009218855,0.0,2115.0
82522.890625,2,mfj,0.00055181375,0.0,2115.0
139956.5625,2,mfj,6.311044e-05,0.0,2115.0
73621.140625,3,mfj,0.0004184755,0.0,2665.0
143685.890625,3,mfj,0.00020383058,0.0,2665.0
25423.646484375,1,single,2.1242902e-05,1175.270703125,1565.0
169375.12499999997,7,single,0.0061681294,0.0,4865.0
87306.9169921875,3,mfj,0.0011347145,0.0,2665.0
140831.8125,2,mfj,0.0009555926,0.0,2115.0
83294.1875,1,single,0.010686161,0.0,1565.0
68819.974609375,2,mfj,0.06511615,0.0,2115.0
39300.3046875,3,mfj,0.017416961,2665.0,2665.0
140681.859375,3,mfj,0.13697442,0.0,2665.0
26744.896484375,2,mfj,0.0018386176,2115.0,2115.0
0.0,1,single,0.000461523,1565.0,1565.0
243022.328125,7,mfj,0.002568416,0.0,4865.0
180224.12890625,3,mfj,0.00012833437,0.0,2665.0
74629.4375,3,mfj,0.0035270192,0.0,2665.0
250127.28125,2,mfj,2746.1646,0.0,2115.0
115914.0,1,single,0.00068588275,0.0,1565.0
122663.375,3,mfj,0.0021910963,0.0,2665.0
63874.2265625,3,mfj,0.019393764,0.0,2665.0
53883.55078125,2,mfj,0.011144066,0.0,2115.0
212777.03125,2,mfj,0.0005233482,0.0,2115.0
404968.28125,4,mfj,730.97955,0.0,3215.0
1591.8017578125,2,mfj,0.010694879,2115.0,2115.0
55590.03515625,1,single,0.00036607767,0.0,1565.0
46636.1640625,1,single,0.0039421814,0.0,1565.0
68663.6484375,3,mfj,0.001641716,0.0,2665.0
687378.072265625,3,mfj,0.087153345,0.0,2665.0
119300.0703125,2,mfj,2.7621832e-05,0.0,2115.0
161690.765625,2,mfj,0.0017140586,0.0,2115.0
59152.919921875,4,single,5.790397e-06,1029.416015625,3215.0
42967.046875,1,single,0.013311324,0.0,1565.0
4905.89111328125,2,mfj,0.00036141553,2115.0,2115.0
182419.3388671875,7,single,0.00025497514,0.0,4865.0
153053.765625,3,mfj,0.0015273337,0.0,2665.0
153765.40625,2,mfj,0.0011762121,0.0,2115.0
31368.943603515625,2,mfj,0.017557029,2115.0,2115.0
27529.123046875,2,mfj,0.0018992383,2115.0,2115.0
166929.71875,2,mfj,0.0025240495,0.0,2115.0
91421.30102539062,5,mfj,0.06531552,0.0,3765.0
176436.21875,2,mfj,0.050824653,0.0,2115.0
9829.0166015625,2,mfj,0.0002492764,2115.0,2115.0
247868.0,4,mfj,0.19228975,0.0,3215.0
253995.171875,2,mfj,0.051686905,0.0,2115.0
179167.44921875,3,mfj,0.0019430723,0.0,2665.0
116252.34375,4,mfj,0.0001587522,0.0,3215.0
51406.6640625,3,mfj,6.735118e-05,378.66718749999995,2665.0
90613.5546875,3,mfj,0.00031367355,0.0,2665.0
93636.796875,2,mfj,0.24188957,0.0,2115.0
175726.53125,3,mfj,0.043222815,0.0,2665.0
451323.4375,3,mfj,0.00030618717,0.0,2665.0
13366.51318359375,2,mfj,0.00075540424,2115.0,2115.0
34726.2939453125,2,mfj,0.00021685983,1514.7412109375,2115.0
77294.875,1,single,0.0006868144,0.0,1565.0
19824.224609375,1,single,0.014426419,1565.0,1565.0
29205.564453125,2,mfj,57.471283,2115.0,2115.0
82891.828125,2,mfj,0.0032099541,0.0,2115.0
83779.96875,6,single,0.00030436311,504.00625,4315.0
324741.0625,4,mfj,0.00023060285,0.0,3215.0
613383.328125,2,mfj,0.0040503787,0.0,2115.0
29205.564453125,1,single,1.3427328,418.88710937499997,1565.0
113037.59375,3,mfj,378917.62,0.0,2665.0
26446.69921875,1,single,1.5891845e-05,970.6601562499999,1565.0
41820.828125,4,single,0.008498455,3215.0,3215.0
392309.03125,3,mfj,5.664049,0.0,2665.0
14023.5234375,4,single,0.0047848425,3215.0,3215.0
13863.884765625,3,mfj,0.0052393717,2665.0,2665.0
37223.9140625,2,mfj,0.16876376,1015.2171875,2115.0
151108.890625,4,mfj,0.5065642,0.0,3215.0
203044.234375,2,mfj,0.0034366024,0.0,2115.0
151698.53125,1,single,0.00040033233,0.0,1565.0
22849.197265625,3,mfj,0.033207558,2665.0,2665.0
72246.3671875,1,single,0.004885048,0.0,1565.0
62371.6796875,1,single,0.0005043101,0.0,1565.0
67181.4169921875,3,mfj,0.0009915303,0.0,2665.0
112259.34375,3,mfj,0.003963643,0.0,2665.0
57519.431640625,2,mfj,0.00045039807,0.0,2115.0
0.0,1,single,1.9019853e-05,1565.0,1565.0
37691.3115234375,2,mfj,0.003709876,921.7376953125,2115.0
26026.97265625,2,mfj,0.14523956,2115.0,2115.0
0.0,1,single,4.9292066e-05,1565.0,1565.0
47839.294921875,2,mfj,0.007042036,0.0,2115.0
433437.021484375,3,mfj,0.001459339,0.0,2665.0
102945.6640625,2,mfj,0.0054432764,0.0,2115.0
201671.640625,2,mfj,0.0051795235,0.0,2115.0
88600.93359375,5,mfj,0.2654465,0.0,3765.0
6113.45849609375,1,single,0.0038908783,1565.0,1565.0
20339.630859375,1,single,0.001217774,1565.0,1565.0
28874.734375,1,single,0.0011235385,485.05312499999997,1565.0
276553.0,1,single,0.04619505,0.0,1565.0
296988.16796875,6,mfj,0.0005499979,0.0,4315.0
608712.0,1,single,35.77907,0.0,1565.0
113715.9375,2,mfj,0.00059468276,0.0,2115.0
21636.408203125,1,single,0.02398499,1565.0,1565.0
70497.546875,1,single,0.00037903016,0.0,1565.0
163190.44140625,4,single,0.00030252498,0.0,3215.0
53110.720703125,3,mfj,0.06719006,37.855859374999994,2665.0
257705.328125,3,mfj,0.04388445,0.0,2665.0
35949.15625,1,single,0.0016437059,0.0,1565.0
30405.173828125,3,mfj,0.000833713,2665.0,2665.0
48918.74609375,2,mfj,0.0007565998,0.0,2115.0
37209.59765625,3,mfj,0.00576942,2665.0,2665.0
260349.3125,2,mfj,0.062129483,0.0,2115.0
55504.97265625,1,single,0.00021352804,0.0,1565.0
45727.046875,1,single,8.337249e-05,0.0,1565.0
60770.328125,2,mfj,0.0075963144,0.0,2115.0
85012.5224609375,4,mfj,0.0005710642,0.0,3215.0
706891.109375,3,mfj,0.0058518536,0.0,2665.0
87497.390625,3,mfj,0.0024257088,0.0,2665.0
42347.1484375,4,mfj,0.0002819782,3215.0,3215.0
131343.0736694336,5,single,0.0010970385,0.0,3765.0
183152.3828125,5,single,0.00030427816,0.0,3765.0
23193.40625,2,mfj,0.007173993,2115.0,2115.0
35739.015625,4,mfj,0.0010013153,3215.0,3215.0
61815.541015625,2,mfj,8.410596e-05,0.0,2115.0
108996.890625,2,single,0.0028018015,0.0,2115.0
125021.328125,3,mfj,0.0049146637,0.0,2665.0
202772.703125,4,mfj,0.0065565812,0.0,3215.0
253280.859375,5,mfj,2.580927,0.0,3765.0
466861.25,2,mfj,0.065354854,0.0,2115.0
186882.70684814453,6,mfj,0.2866644,0.0,4315.0
66220.001953125,3,mfj,0.0012986247,0.0,2665.0
392323.50048828125,6,mfj,0.008178788,0.0,4315.0
83634.1015625,2,mfj,0.011720001,0.0,2115.0
198588.1640625,4,single,0.007851516,0.0,3215.0
183821.09375,2,mfj,0.000263262,0.0,2115.0
98976.5703125,3,single,0.00066097133,0.0,2665.0
66467.9921875,4,single,0.0028686472,0.0,3215.0
164955.92919921875,4,single,0.00060521683,0.0,3215.0
40965.8046875,2,mfj,8.378073e-05,266.8390625,2115.0
65295.7578125,3,mfj,0.00321372,0.0,2665.0
188025.234375,2,mfj,0.007714663,0.0,2115.0
52395.07421875,1,single,0.0023007966,0.0,1565.0
6393497.0,3,mfj,13.056991,0.0,2665.0
136434.28125,4,mfj,0.005594965,0.0,3215.0
164598.125,2,mfj,0.000446048,0.0,2115.0
197463.390625,3,mfj,0.02221112,0.0,2665.0
35849.79296875,2,single,0.00059793703,1290.04140625,2115.0
142641.03125,2,mfj,0.0021324286,0.0,2115.0
64772.29296875,2,mfj,0.019002354,0.0,2115.0
208066.8125,3,mfj,0.01368454,0.0,2665.0
23989.60546875,1,single,0.00067872537,1462.07890625,1565.0
126075.953125,2,mfj,0.00017513236,0.0,2115.0
21128.333984375,2,mfj,0.001407911,2115.0,2115.0
364730.3125,2,mfj,210.02219,0.0,2115.0
82123.546875,3,mfj,0.0015826402,0.0,2665.0
181625.28125,4,mfj,0.044046458,0.0,3215.0
32960.3125,4,mfj,0.005893137,3215.0,3215.0
217473.609375,2,mfj,1.5018499,0.0,2115.0
0.0,1,single,0.00018364236,1565.0,1565.0
65840.65625,1,single,0.0022083137,0.0,1565.0
2213.53515625,2,mfj,0.00013833666,2115.0,2115.0
81550.3984375,4,mfj,0.023890754,0.0,3215.0
71147.8203125,2,mfj,0.00021517776,0.0,2115.0
98760.17578125,5,mfj,0.00464507,0.0,3765.0
83252.77783203125,3,mfj,0.012027052,0.0,2665.0
164692.578125,2,mfj,0.0013714287,0.0,2115.0
90491.859375,1,single,0.0013905822,0.0,1565.0
7136.0751953125,4,single,0.0047684363,3215.0,3215.0
144324.390625,1,single,0.0018147114,0.0,1565.0
43447.64453125,2,mfj,0.00023009804,0.0,2115.0
36583.078125,1,single,0.0043033077,0.0,1565.0
137995.072265625,3,mfj,0.015092368,0.0,2665.0
94317.765625,1,single,0.00023767978,0.0,1565.0
79865.7431640625,4,mfj,1316.8234,0.0,3215.0
136240.625,4,mfj,0.0047508585,0.0,3215.0
7538.240234375,2,mfj,0.0009567747,2115.0,2115.0
87895.8828125,1,single,8.009329e-05,0.0,1565.0
0.0,1,single,0.00028364628,1565.0,1565.0
18248.990234375,1,single,0.006433101,1565.0,1565.0
0.0,1,single,1.3944826e-06,1565.0,1565.0
8748.7744140625,1,single,0.00080527633,1565.0,1565.0
44990.3046875,1,single,0.002335443,0.0,1565.0
71845.375,3,mfj,0.00030991237,0.0,2665.0
1011.038330078125,2,mfj,0.00016163402,2115.0,2115.0
59915.796875,2,mfj,0.0009716469,0.0,2115.0
97853.765625,6,single,0.0029211803,0.0,4315.0
302540.2392578125,6,mfj,0.009161145,0.0,4315.0
0.0,1,single,0.0048270095,1565.0,1565.0
141118.4140625,3,mfj,0.009760482,0.0,2665.0
137684.4375,2,mfj,0.083211586,0.0,2115.0
269656.732421875,5,mfj,0.0072043627,0.0,3765.0
88631.5,3,mfj,0.00023874709,0.0,2665.0
24906.69921875,1,single,0.02094936,1278.66015625,1565.0
29639.80078125,2,mfj,0.020865127,2115.0,2115.0
3163.50341796875,2,mfj,0.00041150572,2115.0,2115.0
229058.240234375,6,mfj,0.041127037,0.0,4315.0
147446.92260742188,6,mfj,0.020773968,0.0,4315.0
63864.86523437499,4,single,0.55210996,87.02695312500146,3215.0
380739.3125,6,single,179.51947,0.0,4315.0
61447.19921875,3,single,0.008193009,0.0,2665.0
75441.78125,3,mfj,13.029549,0.0,2665.0
19468.099609375,2,single,5.1522224e-05,2115.0,2115.0
26321.453125,1,single,0.015280328,995.709375,1565.0
62889.021484375,3,mfj,0.0012334415,0.0,2665.0
271939.84375,5,mfj,0.00050774065,0.0,3765.0
96585.671875,2,mfj,0.0037161903,0.0,2115.0
261361.359375,3,mfj,0.0003657373,0.0,2665.0
26448.8251953125,2,mfj,0.8741954,2115.0,2115.0
183384.52929687497,6,single,0.0036332808,0.0,4315.0
161819.9921875,3,mfj,4.1420694e-06,0.0,2665.0
68138.3525390625,2,mfj,5.6298813e-05,0.0,2115.0
85999.78125,4,single,0.0009876572,0.0,3215.0
9639.083740234375,5,single,0.007241788,3765.0,3765.0
